Player,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,fbref_id,team_id,match_id
Matheus Cunha,9.0,FW,27-033,65,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,dc62b55d,304635c3,58289f35
Gabriel Martinelli,22.0,"FW,MF",25-011,25,1,0,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,48a5a5d6,304635c3,58289f35
Vinicius Júnior,7.0,FW,25-352,90,0,0,0,0,3,2,0,0,0,3,0,7,0,1,0,0,0,7111d552,304635c3,58289f35
Rayan,26.0,FW,19-330,90,0,0,0,0,1,0,0,0,0,1,0,8,2,0,0,0,0,288647fc,304635c3,58289f35
Lucas Paquetá,20.0,CM,28-306,45,0,0,0,0,2,0,0,0,0,1,0,2,2,0,0,0,0,9b6f7fd5,304635c3,58289f35
Endrick,19.0,FW,19-343,45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,a2728fbf,304635c3,58289f35
Bruno Guimarães,8.0,CM,28-225,89,0,1,0,0,4,1,0,0,0,1,0,8,1,1,0,0,0,82518f62,304635c3,58289f35
Danilo Santos,18.0,MF,25-061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a816dbfb,304635c3,58289f35
Casemiro,5.0,DM,34-126,89,1,0,0,0,2,2,1,0,1,0,0,0,1,1,0,0,0,4d224fe8,304635c3,58289f35
Fabinho,17.0,"DF,MF",32-249,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7f3b388c,304635c3,58289f35
Douglas Santos,16.0,LB,32-099,90,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,c50e5bba,304635c3,58289f35
Gabriel Magalhães,3.0,CB,28-192,90,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,67ac5bb8,304635c3,58289f35
Marquinhos,4.0,CB,32-046,90,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,d5f2f82b,304635c3,58289f35
Danilo,13.0,RB,34-349,90,0,0,0,0,0,0,1,0,1,1,0,4,0,2,0,0,0,94b2001f,304635c3,58289f35
Alisson,1.0,GK,33-270,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7a2e46a8,304635c3,58289f35
Ayase Ueda,18.0,FW,27-292,90,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,c0295327,ffcf1690,58289f35
Daizen Maeda,11.0,AM,28-252,89,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,395451fc,ffcf1690,58289f35
Kōki Ogawa,19.0,FW,28-325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3d2e8955,ffcf1690,58289f35
Junya Itō,14.0,AM,33-112,77,0,0,0,0,1,0,0,0,0,2,0,3,1,0,0,0,0,dbd3a428,ffcf1690,58289f35
Shuto Machino,6.0,FW,26-272,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,964dde35,ffcf1690,58289f35
Keito Nakamura,13.0,DM,25-336,65,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,d97af612,ffcf1690,58289f35
Junnosuke Suzuki,25.0,DF,22-352,25,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,77428b1e,ffcf1690,58289f35
Daichi Kamada,15.0,DM,29-328,77,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,15b287da,ffcf1690,58289f35
Ao Tanaka,7.0,MF,27-292,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1d36d6b6,ffcf1690,58289f35
Kaishū Sano,24.0,DM,25-181,90,1,0,0,0,1,1,1,0,2,0,0,0,0,1,0,0,0,7a7a6361,ffcf1690,58289f35
Ritsu Doan,10.0,DM,28-013,65,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,d01bbb6f,ffcf1690,58289f35
Yukinari Sugawara,2.0,"DF,FW",26-001,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,580bcd18,ffcf1690,58289f35
Hiroki Ito,21.0,CB,27-048,90,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,204dded0,ffcf1690,58289f35
Shogo Taniguchi,3.0,CB,34-349,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,828a9c47,ffcf1690,58289f35
Takehiro Tomiyasu,22.0,CB,27-236,90,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,b3af9be1,ffcf1690,58289f35
Zion Suzuki,1.0,GK,23-312,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51e1f4f5,ffcf1690,58289f35
