Player,#,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,fbref_id,team_id,match_id
Ché Adams,10.0,FW,29-341,70,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,f2bf1b0f,602d3994,2a469714
Lyndon Dykes,9.0,"FW,MF",30-255,20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,cd92357a,602d3994,2a469714
Kieran Tierney,6.0,LW,29-014,59,0,0,0,0,1,0,0,0,2,1,0,2,1,2,0,0,0,fce2302c,602d3994,2a469714
Ben Gannon-Doak,17.0,MF,20-220,31,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,733f1a7d,602d3994,2a469714
Scott McTominay,4.0,AM,29-193,90,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,d93c2511,602d3994,2a469714
Ryan Christie,11.0,AM,31-117,70,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,26ce2263,602d3994,2a469714
Kenny McLean,23.0,"DF,MF",34-162,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,471f16b3,602d3994,2a469714
John McGinn,7.0,RW,31-244,88,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,0,0,90f91999,602d3994,2a469714
Ross Stewart,14.0,FW,29-343,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18986367,602d3994,2a469714
Lewis Ferguson,19.0,DM,26-299,90,0,0,0,0,0,0,0,0,2,3,0,2,4,2,0,0,0,ee64a822,602d3994,2a469714
Andy Robertson,3.0,LB,32-100,90,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,2e4f5f03,602d3994,2a469714
Jack Hendry,13.0,CB,31-043,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,ffed43e3,602d3994,2a469714
Grant Hanley,5.0,CB,34-211,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,e9254eec,602d3994,2a469714
Nathan Patterson,22.0,RB,24-246,88,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,230f0471,602d3994,2a469714
Anthony Ralston,24.0,DF,27-215,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56208b05,602d3994,2a469714
Angus Gunn,1.0,GK,30-148,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,e082af5b,602d3994,2a469714
Ismael Saibari,11.0,FW,25-142,83,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,3ec9f005,af41ccda,2a469714
Soufiane Rahimi,9.0,FW,30-017,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,f126a259,af41ccda,2a469714
Bilal El Khannouss,23.0,AM,22-040,83,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,0,0,f7042636,af41ccda,2a469714
Chemsdine Talbi,7.0,MF,21-041,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,47ce793b,af41ccda,2a469714
Azzedine Ounahi,8.0,AM,26-061,89,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,83299cc0,af41ccda,2a469714
Samir El Mourabet,15.0,MF,20-256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1a03d055,af41ccda,2a469714
Brahim Díaz,10.0,AM,26-320,83,0,1,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,407feb71,af41ccda,2a469714
Ayoube Amaimouni,21.0,MF,21-201,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,c5a07a5e,af41ccda,2a469714
Neil El Aynaoui,24.0,DM,24-352,90,0,0,0,0,1,0,0,0,2,0,0,0,3,3,0,0,0,17e1261b,af41ccda,2a469714
Ayyoub Bouaddi,6.0,DM,18-260,90,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,8006228f,af41ccda,2a469714
Noussair Mazraoui,3.0,LB,28-217,90,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,b74277a0,af41ccda,2a469714
Chadi Riad,18.0,CB,23-002,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b3b9b8b8,af41ccda,2a469714
Issa Diop,14.0,CB,29-161,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,a712ca2b,af41ccda,2a469714
Achraf Hakimi,2.0,RB,27-227,90,0,0,0,0,2,0,0,0,0,3,0,5,0,1,0,0,0,e42d61c7,af41ccda,2a469714
Yassine Bounou,1.0,GK,35-075,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,f6798fc3,af41ccda,2a469714
