Player,Age,Min,SoTA,GA,Saves,Save%,fbref_id,team_id,match_id
Jordan Pickford,32-116,90,2,1,1,50.0,4806ec67,1862c019,520a5665
Lionel Mpasi,31-334,90,7,2,5,71.4,5c6b0637,9be9f315,520a5665
